timestamp,share_history_count,login_history_count,browsing_history_count,like_list_count,favorite_sounds_count,favorite_videos_count,temperature,precipitation,weather_code,weather_description,hour,day_of_week,is_weekend,total_activity
2024-03-06 10:00:00,0.0,0.0,0.0,5.0,0.0,0.0,8.8,0.1,51,Drizzle,10,Wednesday,False,5.0
2024-03-07 03:00:00,0.0,0.0,0.0,1.0,0.0,1.0,4.5,0.0,2,Partly cloudy,3,Thursday,False,2.0
2024-03-08 12:00:00,0.0,0.0,0.0,0.0,0.0,1.0,7.7,0.3,51,Drizzle,12,Friday,False,1.0
2024-03-09 15:00:00,0.0,0.0,0.0,4.0,0.0,1.0,8.9,0.1,51,Drizzle,15,Saturday,True,5.0
2024-03-09 16:00:00,0.0,0.0,0.0,33.0,0.0,3.0,10.0,0.1,51,Drizzle,16,Saturday,True,36.0
2024-03-09 17:00:00,0.0,0.0,0.0,25.0,0.0,2.0,8.8,0.0,1,Mainly clear,17,Saturday,True,27.0
2024-03-09 19:00:00,0.0,0.0,0.0,4.0,0.0,1.0,6.8,0.0,1,Mainly clear,19,Saturday,True,5.0
2024-03-09 20:00:00,0.0,0.0,0.0,1.0,0.0,0.0,5.5,0.0,1,Mainly clear,20,Saturday,True,1.0
2024-03-10 09:00:00,0.0,0.0,0.0,3.0,0.0,1.0,4.9,0.0,0,Clear sky,9,Sunday,True,4.0
2024-03-10 10:00:00,0.0,0.0,0.0,2.0,0.0,1.0,7.9,0.0,0,Clear sky,10,Sunday,True,3.0
2024-03-11 17:00:00,0.0,0.0,0.0,10.0,1.0,4.0,17.1,0.0,3,Overcast,17,Monday,False,15.0
2024-03-12 08:00:00,0.0,0.0,0.0,5.0,0.0,1.0,10.2,0.0,3,Overcast,8,Tuesday,False,6.0
2024-03-13 04:00:00,0.0,0.0,0.0,4.0,0.0,0.0,10.4,0.0,3,Overcast,4,Wednesday,False,4.0
2024-03-13 10:00:00,0.0,0.0,0.0,2.0,0.0,1.0,12.9,0.1,51,Drizzle,10,Wednesday,False,3.0
2024-03-13 18:00:00,0.0,0.0,0.0,21.0,0.0,2.0,11.8,0.0,3,Overcast,18,Wednesday,False,23.0
2024-03-13 21:00:00,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,2,Partly cloudy,21,Wednesday,False,3.0
2024-03-14 03:00:00,0.0,0.0,0.0,5.0,0.0,0.0,7.1,0.8,53,Rain,3,Thursday,False,5.0
2024-03-14 04:00:00,0.0,0.0,0.0,3.0,0.0,0.0,6.7,0.0,2,Partly cloudy,4,Thursday,False,3.0
2024-03-14 17:00:00,0.0,0.0,0.0,15.0,0.0,4.0,13.4,0.0,3,Overcast,17,Thursday,False,19.0
2024-03-14 18:00:00,0.0,0.0,0.0,11.0,1.0,1.0,12.8,0.2,51,Drizzle,18,Thursday,False,13.0
2024-03-14 20:00:00,0.0,0.0,0.0,0.0,0.0,1.0,9.6,0.0,3,Overcast,20,Thursday,False,1.0
2024-03-15 09:00:00,0.0,0.0,0.0,28.0,0.0,4.0,7.7,0.2,51,Drizzle,9,Friday,False,32.0
2024-03-15 17:00:00,0.0,0.0,0.0,1.0,0.0,0.0,10.2,0.0,3,Overcast,17,Friday,False,1.0
2024-03-15 22:00:00,0.0,0.0,0.0,5.0,0.0,3.0,5.1,0.0,3,Overcast,22,Friday,False,8.0
2024-03-16 15:00:00,0.0,0.0,0.0,3.0,0.0,0.0,12.8,0.1,51,Drizzle,15,Saturday,True,3.0
2024-03-16 16:00:00,0.0,0.0,0.0,6.0,0.0,0.0,11.2,0.1,51,Drizzle,16,Saturday,True,6.0
2024-03-16 17:00:00,0.0,0.0,0.0,7.0,0.0,3.0,11.0,0.0,2,Partly cloudy,17,Saturday,True,10.0
2024-03-16 18:00:00,0.0,0.0,0.0,5.0,0.0,2.0,10.6,0.0,0,Clear sky,18,Saturday,True,7.0
2024-03-16 23:00:00,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0,Clear sky,23,Saturday,True,1.0
2024-03-17 17:00:00,0.0,0.0,0.0,8.0,0.0,0.0,12.6,0.0,1,Mainly clear,17,Sunday,True,8.0
2024-03-17 21:00:00,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0,Clear sky,21,Sunday,True,4.0
2024-03-17 22:00:00,0.0,0.0,0.0,6.0,0.0,2.0,6.5,0.0,0,Clear sky,22,Sunday,True,8.0
2024-03-18 15:00:00,0.0,0.0,0.0,2.0,0.0,0.0,12.5,0.0,2,Partly cloudy,15,Monday,False,2.0
2024-03-18 20:00:00,0.0,0.0,0.0,2.0,0.0,0.0,9.5,0.0,0,Clear sky,20,Monday,False,2.0
2024-03-18 21:00:00,0.0,0.0,0.0,4.0,0.0,0.0,7.7,0.0,0,Clear sky,21,Monday,False,4.0
2024-03-19 10:00:00,0.0,0.0,0.0,1.0,0.0,0.0,11.8,0.0,2,Partly cloudy,10,Tuesday,False,1.0
2024-03-19 17:00:00,0.0,0.0,0.0,7.0,0.0,6.0,13.1,0.0,3,Overcast,17,Tuesday,False,13.0
2024-03-20 04:00:00,0.0,0.0,0.0,6.0,0.0,0.0,7.3,1.5,61,Showers,4,Wednesday,False,6.0
2024-03-20 10:00:00,0.0,0.0,0.0,2.0,0.0,2.0,6.3,0.4,51,Drizzle,10,Wednesday,False,4.0
2024-03-20 20:00:00,0.0,0.0,0.0,4.0,0.0,0.0,5.8,0.0,3,Overcast,20,Wednesday,False,4.0
2024-03-23 15:00:00,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,1,Mainly clear,15,Saturday,True,1.0
2024-03-23 21:00:00,0.0,0.0,0.0,3.0,0.0,1.0,6.2,0.0,0,Clear sky,21,Saturday,True,4.0
2024-03-25 11:00:00,0.0,0.0,0.0,8.0,0.0,0.0,15.2,0.0,3,Overcast,11,Monday,False,8.0
2024-03-25 17:00:00,0.0,0.0,0.0,30.0,0.0,0.0,8.0,0.4,51,Drizzle,17,Monday,False,30.0
2024-03-25 18:00:00,0.0,0.0,0.0,21.0,0.0,4.0,8.3,0.6,53,Rain,18,Monday,False,25.0
2024-03-25 19:00:00,0.0,0.0,0.0,24.0,0.0,1.0,8.3,0.6,53,Rain,19,Monday,False,25.0
2024-03-26 04:00:00,0.0,0.0,0.0,1.0,0.0,0.0,7.7,0.0,0,Clear sky,4,Tuesday,False,1.0
2024-03-26 07:00:00,0.0,0.0,0.0,7.0,0.0,0.0,7.2,0.0,0,Clear sky,7,Tuesday,False,7.0
2024-03-27 14:00:00,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,1,Mainly clear,14,Wednesday,False,1.0
2024-03-27 20:00:00,0.0,0.0,0.0,2.0,0.0,1.0,16.1,0.0,0,Clear sky,20,Wednesday,False,3.0
2024-03-27 21:00:00,0.0,0.0,0.0,26.0,0.0,11.0,15.7,0.0,3,Overcast,21,Wednesday,False,37.0
2024-03-28 06:00:00,0.0,0.0,0.0,4.0,0.0,1.0,13.4,0.0,0,Clear sky,6,Thursday,False,5.0
2024-03-28 07:00:00,0.0,0.0,0.0,12.0,0.0,3.0,13.8,0.0,3,Overcast,7,Thursday,False,15.0
2024-03-28 08:00:00,0.0,0.0,0.0,5.0,0.0,1.0,14.7,0.0,3,Overcast,8,Thursday,False,6.0
2024-03-28 15:00:00,0.0,0.0,0.0,45.0,0.0,1.0,17.7,0.0,3,Overcast,15,Thursday,False,46.0
2024-03-28 16:00:00,0.0,0.0,0.0,4.0,0.0,1.0,21.1,1.2,55,Heavy rain,16,Thursday,False,5.0
2024-03-29 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,13.5,0.0,1,Mainly clear,0,Friday,False,1.0
2024-03-29 12:00:00,0.0,0.0,0.0,21.0,0.0,3.0,18.4,0.0,0,Clear sky,12,Friday,False,24.0
2024-03-29 13:00:00,0.0,0.0,0.0,10.0,0.0,3.0,19.8,0.0,0,Clear sky,13,Friday,False,13.0
2024-03-29 14:00:00,0.0,0.0,0.0,2.0,0.0,0.0,20.2,0.0,0,Clear sky,14,Friday,False,2.0
2024-03-31 09:00:00,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,3,Overcast,9,Sunday,True,4.0
2024-03-31 10:00:00,0.0,0.0,0.0,27.0,0.0,5.0,18.3,0.0,3,Overcast,10,Sunday,True,32.0
2024-03-31 11:00:00,0.0,0.0,0.0,8.0,0.0,2.0,19.6,0.0,3,Overcast,11,Sunday,True,10.0
2024-03-31 15:00:00,0.0,0.0,0.0,7.0,0.0,0.0,22.4,0.0,3,Overcast,15,Sunday,True,7.0
2024-04-01 10:00:00,0.0,0.0,0.0,10.0,0.0,1.0,17.5,0.0,0,Clear sky,10,Monday,False,11.0
2024-04-01 11:00:00,0.0,0.0,0.0,31.0,0.0,4.0,18.9,0.0,0,Clear sky,11,Monday,False,35.0
2024-04-01 13:00:00,0.0,0.0,0.0,9.0,1.0,0.0,21.0,0.0,0,Clear sky,13,Monday,False,10.0
2024-04-01 16:00:00,0.0,0.0,0.0,6.0,0.0,0.0,23.7,0.0,2,Partly cloudy,16,Monday,False,6.0
2024-04-01 19:00:00,0.0,0.0,0.0,1.0,0.0,0.0,18.3,0.0,3,Overcast,19,Monday,False,1.0
2024-04-01 20:00:00,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,3,Overcast,20,Monday,False,1.0
2024-04-02 03:00:00,0.0,0.0,0.0,2.0,0.0,0.0,12.4,0.0,0,Clear sky,3,Tuesday,False,2.0
2024-04-02 04:00:00,0.0,0.0,0.0,2.0,0.0,2.0,13.1,0.0,3,Overcast,4,Tuesday,False,4.0
2024-04-02 07:00:00,0.0,0.0,0.0,22.0,0.0,7.0,12.7,0.0,3,Overcast,7,Tuesday,False,29.0
2024-04-02 21:00:00,0.0,0.0,0.0,10.0,0.0,3.0,16.4,0.0,3,Overcast,21,Tuesday,False,13.0
2024-04-03 11:00:00,0.0,0.0,0.0,4.0,0.0,0.0,15.8,0.0,1,Mainly clear,11,Wednesday,False,4.0
2024-04-03 14:00:00,0.0,0.0,0.0,1.0,0.0,0.0,18.5,0.0,2,Partly cloudy,14,Wednesday,False,1.0
2024-04-03 16:00:00,0.0,0.0,0.0,2.0,0.0,0.0,19.8,0.0,3,Overcast,16,Wednesday,False,2.0
2024-04-03 19:00:00,0.0,0.0,0.0,14.0,0.0,1.0,15.9,0.0,3,Overcast,19,Wednesday,False,15.0
2024-04-04 03:00:00,0.0,0.0,0.0,1.0,0.0,0.0,12.1,0.0,3,Overcast,3,Thursday,False,1.0
2024-04-04 04:00:00,0.0,0.0,0.0,3.0,0.0,0.0,10.5,0.0,3,Overcast,4,Thursday,False,3.0
2024-04-04 18:00:00,0.0,0.0,0.0,1.0,0.0,0.0,16.3,0.0,3,Overcast,18,Thursday,False,1.0
2024-04-05 06:00:00,0.0,0.0,0.0,8.0,0.0,0.0,8.4,0.0,0,Clear sky,6,Friday,False,8.0
2024-04-06 16:00:00,0.0,0.0,0.0,11.0,0.0,1.0,20.9,0.0,3,Overcast,16,Saturday,True,12.0
2024-04-06 19:00:00,0.0,0.0,0.0,2.0,0.0,0.0,16.4,0.0,3,Overcast,19,Saturday,True,2.0
2024-04-07 15:00:00,0.0,0.0,0.0,1.0,0.0,0.0,15.5,0.0,3,Overcast,15,Sunday,True,1.0
2024-04-08 10:00:00,0.0,0.0,0.0,12.0,0.0,3.0,14.6,0.0,0,Clear sky,10,Monday,False,15.0
2024-04-08 11:00:00,0.0,0.0,0.0,0.0,0.0,1.0,15.6,0.0,0,Clear sky,11,Monday,False,1.0
2024-04-10 06:00:00,0.0,0.0,0.0,9.0,0.0,0.0,10.6,0.0,3,Overcast,6,Wednesday,False,9.0
2024-04-10 07:00:00,0.0,0.0,0.0,18.0,0.0,3.0,10.8,0.0,3,Overcast,7,Wednesday,False,21.0
2024-04-10 08:00:00,0.0,0.0,0.0,30.0,1.0,2.0,12.0,0.0,1,Mainly clear,8,Wednesday,False,33.0
2024-04-10 16:00:00,0.0,0.0,0.0,1.0,0.0,0.0,16.8,0.0,0,Clear sky,16,Wednesday,False,1.0
2024-04-10 19:00:00,0.0,0.0,0.0,7.0,0.0,1.0,12.8,0.0,0,Clear sky,19,Wednesday,False,8.0
2024-04-11 12:00:00,0.0,0.0,0.0,17.0,0.0,1.0,18.8,0.0,0,Clear sky,12,Thursday,False,18.0
2024-04-11 19:00:00,0.0,0.0,0.0,2.0,0.0,0.0,14.9,0.0,0,Clear sky,19,Thursday,False,2.0
2024-04-11 23:00:00,0.0,0.0,0.0,10.0,0.0,3.0,12.0,0.0,0,Clear sky,23,Thursday,False,13.0
2024-04-12 00:00:00,0.0,0.0,0.0,4.0,0.0,1.0,11.8,0.0,0,Clear sky,0,Friday,False,5.0
2024-04-12 10:00:00,0.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,0,Clear sky,10,Friday,False,8.0
2024-04-12 18:00:00,0.0,0.0,0.0,17.0,0.0,1.0,18.1,0.0,0,Clear sky,18,Friday,False,18.0
2024-04-13 05:00:00,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,2,Partly cloudy,5,Saturday,True,1.0
2024-04-13 07:00:00,0.0,0.0,0.0,22.0,0.0,4.0,12.1,0.0,3,Overcast,7,Saturday,True,26.0
2024-04-13 08:00:00,0.0,0.0,0.0,10.0,0.0,1.0,13.1,0.0,2,Partly cloudy,8,Saturday,True,11.0
2024-04-14 08:00:00,0.0,0.0,0.0,14.0,0.0,1.0,12.7,0.0,0,Clear sky,8,Sunday,True,15.0
2024-04-14 10:00:00,0.0,0.0,0.0,18.0,0.0,4.0,17.6,0.0,0,Clear sky,10,Sunday,True,22.0
2024-04-14 17:00:00,0.0,0.0,0.0,1.0,0.0,0.0,23.1,0.0,0,Clear sky,17,Sunday,True,1.0
2024-04-14 19:00:00,0.0,0.0,0.0,1.0,0.0,0.0,20.3,0.0,0,Clear sky,19,Sunday,True,1.0
2024-04-15 06:00:00,0.0,0.0,0.0,7.0,0.0,1.0,11.1,0.0,0,Clear sky,6,Monday,False,8.0
2024-04-15 11:00:00,0.0,0.0,0.0,3.0,0.0,1.0,20.4,0.0,0,Clear sky,11,Monday,False,4.0
2024-04-15 12:00:00,0.0,0.0,0.0,6.0,1.0,1.0,21.3,0.0,0,Clear sky,12,Monday,False,8.0
2024-04-15 21:00:00,0.0,0.0,0.0,1.0,0.0,1.0,17.6,0.0,3,Overcast,21,Monday,False,2.0
2024-04-17 12:00:00,0.0,0.0,0.0,12.0,0.0,1.0,21.2,0.0,3,Overcast,12,Wednesday,False,13.0
2024-04-17 13:00:00,0.0,0.0,0.0,15.0,0.0,0.0,22.7,0.0,0,Clear sky,13,Wednesday,False,15.0
2024-04-19 04:00:00,0.0,0.0,0.0,6.0,0.0,1.0,12.6,0.6,53,Rain,4,Friday,False,7.0
2024-04-20 17:00:00,0.0,0.0,0.0,10.0,0.0,4.0,13.8,0.3,51,Drizzle,17,Saturday,True,14.0
2024-04-20 22:00:00,0.0,0.0,0.0,2.0,0.0,0.0,10.3,0.5,53,Rain,22,Saturday,True,2.0
2024-04-22 07:00:00,0.0,0.0,0.0,17.0,0.0,3.0,14.3,0.0,1,Mainly clear,7,Monday,False,20.0
2024-04-22 16:00:00,0.0,0.0,0.0,27.0,0.0,7.0,19.3,0.0,3,Overcast,16,Monday,False,34.0
2024-04-22 18:00:00,0.0,0.0,0.0,11.0,1.0,3.0,18.3,0.0,3,Overcast,18,Monday,False,15.0
2024-04-23 11:00:00,0.0,0.0,0.0,16.0,0.0,0.0,17.9,0.0,3,Overcast,11,Tuesday,False,16.0
2024-04-23 15:00:00,0.0,0.0,0.0,2.0,0.0,0.0,20.7,0.0,3,Overcast,15,Tuesday,False,2.0
2024-04-23 21:00:00,0.0,0.0,0.0,2.0,0.0,0.0,16.4,0.0,3,Overcast,21,Tuesday,False,2.0
2024-04-23 22:00:00,0.0,0.0,0.0,1.0,0.0,1.0,16.6,0.0,3,Overcast,22,Tuesday,False,2.0
2024-04-24 03:00:00,0.0,0.0,0.0,3.0,0.0,0.0,23.1,0.0,1,Mainly clear,3,Wednesday,False,3.0
2024-04-24 07:00:00,0.0,0.0,0.0,2.0,0.0,0.0,15.7,0.0,1,Mainly clear,7,Wednesday,False,2.0
2024-04-24 21:00:00,0.0,0.0,0.0,12.0,0.0,0.0,18.1,0.0,3,Overcast,21,Wednesday,False,12.0
2024-04-25 03:00:00,0.0,0.0,0.0,2.0,0.0,0.0,16.8,0.1,51,Drizzle,3,Thursday,False,2.0
2024-04-26 17:00:00,0.0,0.0,0.0,3.0,0.0,2.0,18.2,0.1,51,Drizzle,17,Friday,False,5.0
2024-04-28 03:00:00,0.0,0.0,0.0,4.0,0.0,2.0,12.8,0.0,3,Overcast,3,Sunday,True,6.0
2024-04-28 05:00:00,0.0,0.0,0.0,9.0,0.0,3.0,12.9,7.2,63,Heavy showers,5,Sunday,True,12.0
2024-04-29 11:00:00,0.0,0.0,0.0,20.0,1.0,9.0,15.0,0.1,51,Drizzle,11,Monday,False,30.0
2024-04-29 20:00:00,0.0,0.0,0.0,8.0,0.0,0.0,13.7,0.0,3,Overcast,20,Monday,False,8.0
2024-04-30 03:00:00,0.0,0.0,0.0,3.0,0.0,0.0,13.2,0.0,3,Overcast,3,Tuesday,False,3.0
2024-04-30 04:00:00,0.0,0.0,0.0,2.0,0.0,1.0,13.5,0.2,51,Drizzle,4,Tuesday,False,3.0
2024-04-30 19:00:00,0.0,0.0,0.0,7.0,0.0,1.0,14.7,0.0,3,Overcast,19,Tuesday,False,8.0
2024-05-01 06:00:00,0.0,0.0,0.0,13.0,0.0,5.0,13.3,0.5,53,Rain,6,Wednesday,False,18.0
2024-05-01 09:00:00,0.0,0.0,0.0,10.0,0.0,7.0,14.2,0.4,51,Drizzle,9,Wednesday,False,17.0
2024-05-01 11:00:00,0.0,0.0,0.0,2.0,0.0,4.0,14.9,0.1,51,Drizzle,11,Wednesday,False,6.0
2024-05-01 16:00:00,0.0,0.0,0.0,12.0,0.0,2.0,15.4,0.0,3,Overcast,16,Wednesday,False,14.0
2024-05-01 18:00:00,0.0,0.0,0.0,1.0,0.0,0.0,14.2,0.0,3,Overcast,18,Wednesday,False,1.0
2024-05-02 16:00:00,0.0,0.0,0.0,4.0,0.0,1.0,16.0,0.2,51,Drizzle,16,Thursday,False,5.0
2024-05-03 07:00:00,0.0,0.0,0.0,31.0,0.0,14.0,12.3,0.0,0,Clear sky,7,Friday,False,45.0
2024-05-03 10:00:00,0.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,3,Overcast,10,Friday,False,2.0
2024-05-03 20:00:00,0.0,0.0,0.0,4.0,0.0,1.0,14.4,0.0,2,Partly cloudy,20,Friday,False,5.0
2024-05-04 04:00:00,0.0,0.0,0.0,2.0,0.0,1.0,11.2,0.0,3,Overcast,4,Saturday,True,3.0
2024-05-05 11:00:00,0.0,0.0,0.0,1.0,0.0,1.0,16.3,0.0,0,Clear sky,11,Sunday,True,2.0
2024-05-06 20:00:00,0.0,0.0,0.0,1.0,0.0,0.0,13.6,0.0,0,Clear sky,20,Monday,False,1.0
2024-05-07 15:00:00,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0,Clear sky,15,Tuesday,False,2.0
2024-05-09 14:00:00,0.0,0.0,0.0,6.0,0.0,1.0,19.0,0.0,3,Overcast,14,Thursday,False,7.0
2024-05-09 16:00:00,0.0,0.0,0.0,3.0,0.0,1.0,18.0,0.0,3,Overcast,16,Thursday,False,4.0
2024-05-09 21:00:00,0.0,0.0,0.0,5.0,0.0,2.0,14.3,0.0,3,Overcast,21,Thursday,False,7.0
2024-05-10 22:00:00,0.0,0.0,0.0,5.0,0.0,0.0,13.2,4.0,63,Heavy showers,22,Friday,False,5.0
2024-05-10 23:00:00,0.0,0.0,0.0,1.0,0.0,0.0,13.0,4.9,63,Heavy showers,23,Friday,False,1.0
2024-05-11 12:00:00,0.0,0.0,0.0,1.0,0.0,1.0,15.3,0.1,51,Drizzle,12,Saturday,True,2.0
2024-05-11 13:00:00,0.0,0.0,0.0,12.0,0.0,1.0,15.6,0.1,51,Drizzle,13,Saturday,True,13.0
2024-05-11 20:00:00,0.0,0.0,0.0,0.0,0.0,1.0,13.3,0.0,3,Overcast,20,Saturday,True,1.0
2024-05-12 20:00:00,0.0,0.0,0.0,4.0,0.0,0.0,14.8,0.0,0,Clear sky,20,Sunday,True,4.0
2024-05-12 21:00:00,0.0,0.0,0.0,16.0,0.0,1.0,13.6,0.0,0,Clear sky,21,Sunday,True,17.0
2024-05-13 10:00:00,0.0,0.0,0.0,1.0,0.0,0.0,12.2,1.8,61,Showers,10,Monday,False,1.0
2024-05-13 14:00:00,0.0,0.0,0.0,7.0,0.0,2.0,14.3,0.0,3,Overcast,14,Monday,False,9.0
2024-05-13 15:00:00,0.0,0.0,0.0,19.0,0.0,3.0,14.3,0.0,2,Partly cloudy,15,Monday,False,22.0
2024-05-13 17:00:00,0.0,0.0,0.0,64.0,2.0,2.0,14.7,0.0,0,Clear sky,17,Monday,False,68.0
2024-05-14 08:00:00,0.0,0.0,0.0,3.0,0.0,0.0,11.5,0.0,0,Clear sky,8,Tuesday,False,3.0
2024-05-14 10:00:00,0.0,0.0,0.0,5.0,0.0,1.0,14.6,0.0,1,Mainly clear,10,Tuesday,False,6.0
2024-05-15 04:00:00,0.0,0.0,0.0,4.0,0.0,1.0,8.0,0.0,1,Mainly clear,4,Wednesday,False,5.0
2024-05-15 15:00:00,0.0,0.0,0.0,11.0,0.0,0.0,18.5,0.0,1,Mainly clear,15,Wednesday,False,11.0
2024-05-16 07:00:00,0.0,0.0,0.0,1.0,0.0,0.0,11.9,0.0,0,Clear sky,7,Thursday,False,1.0
2024-05-19 12:00:00,0.0,0.0,0.0,1.0,0.0,0.0,21.3,0.0,3,Overcast,12,Sunday,True,1.0
2024-05-20 05:00:00,0.0,0.0,0.0,4.0,0.0,0.0,14.3,0.0,3,Overcast,5,Monday,False,4.0
2024-05-20 12:00:00,0.0,0.0,0.0,4.0,0.0,0.0,20.3,0.0,3,Overcast,12,Monday,False,4.0
2024-05-20 13:00:00,0.0,0.0,0.0,4.0,0.0,1.0,20.2,0.0,3,Overcast,13,Monday,False,5.0
2024-05-20 17:00:00,0.0,0.0,0.0,3.0,0.0,0.0,18.9,0.0,0,Clear sky,17,Monday,False,3.0
2024-05-20 18:00:00,0.0,0.0,0.0,18.0,0.0,1.0,18.2,0.0,1,Mainly clear,18,Monday,False,19.0
2024-05-20 19:00:00,0.0,0.0,0.0,4.0,0.0,0.0,17.0,0.0,1,Mainly clear,19,Monday,False,4.0
2024-05-21 19:00:00,0.0,0.0,0.0,14.0,0.0,0.0,17.2,0.0,1,Mainly clear,19,Tuesday,False,14.0
2024-05-22 20:00:00,0.0,0.0,0.0,27.0,0.0,4.0,17.2,0.0,0,Clear sky,20,Wednesday,False,31.0
2024-05-23 11:00:00,0.0,0.0,0.0,5.0,0.0,0.0,20.6,0.0,0,Clear sky,11,Thursday,False,5.0
2024-05-23 12:00:00,0.0,0.0,0.0,39.0,0.0,5.0,21.0,0.0,0,Clear sky,12,Thursday,False,44.0
2024-05-23 19:00:00,0.0,0.0,0.0,3.0,0.0,0.0,16.7,0.0,3,Overcast,19,Thursday,False,3.0
2024-05-23 20:00:00,0.0,0.0,0.0,1.0,0.0,0.0,16.1,0.0,3,Overcast,20,Thursday,False,1.0
2024-05-24 13:00:00,0.0,0.0,0.0,15.0,0.0,1.0,20.9,0.0,3,Overcast,13,Friday,False,16.0
2024-05-25 06:00:00,0.0,0.0,0.0,38.0,0.0,4.0,14.9,0.0,0,Clear sky,6,Saturday,True,42.0
2024-05-25 07:00:00,0.0,0.0,0.0,8.0,0.0,1.0,15.6,0.0,1,Mainly clear,7,Saturday,True,9.0
2024-05-25 11:00:00,0.0,0.0,0.0,2.0,0.0,0.0,21.6,0.0,1,Mainly clear,11,Saturday,True,2.0
2024-05-25 12:00:00,0.0,0.0,0.0,5.0,0.0,1.0,22.3,0.0,1,Mainly clear,12,Saturday,True,6.0
2024-05-25 16:00:00,0.0,0.0,0.0,18.0,0.0,2.0,21.6,0.0,0,Clear sky,16,Saturday,True,20.0
2024-05-25 17:00:00,0.0,0.0,0.0,20.0,0.0,0.0,20.6,0.0,0,Clear sky,17,Saturday,True,20.0
2024-05-25 19:00:00,0.0,0.0,0.0,4.0,0.0,1.0,18.3,0.0,0,Clear sky,19,Saturday,True,5.0
2024-05-27 21:00:00,0.0,0.0,0.0,23.0,0.0,2.0,14.7,0.0,3,Overcast,21,Monday,False,25.0
2024-05-28 17:00:00,0.0,0.0,0.0,87.0,0.0,4.0,20.4,0.1,51,Drizzle,17,Tuesday,False,91.0
2024-05-28 19:00:00,0.0,0.0,0.0,2.0,0.0,0.0,19.5,0.0,1,Mainly clear,19,Tuesday,False,2.0
2024-05-28 21:00:00,0.0,0.0,0.0,7.0,0.0,2.0,16.1,0.0,1,Mainly clear,21,Tuesday,False,9.0
2024-05-29 17:00:00,0.0,0.0,0.0,2.0,0.0,0.0,24.1,0.0,0,Clear sky,17,Wednesday,False,2.0
2024-05-29 18:00:00,0.0,0.0,0.0,8.0,0.0,0.0,23.8,0.0,1,Mainly clear,18,Wednesday,False,8.0
2024-05-30 23:00:00,0.0,0.0,0.0,11.0,0.0,1.0,18.0,0.0,0,Clear sky,23,Thursday,False,12.0
2024-05-31 10:00:00,0.0,0.0,0.0,1.0,0.0,0.0,23.5,0.0,0,Clear sky,10,Friday,False,1.0
2024-06-01 12:00:00,0.0,0.0,0.0,1.0,0.0,0.0,26.7,0.0,0,Clear sky,12,Saturday,True,1.0
2024-06-01 14:00:00,0.0,0.0,0.0,2.0,0.0,0.0,28.5,0.0,0,Clear sky,14,Saturday,True,2.0
2024-06-01 17:00:00,0.0,0.0,0.0,21.0,0.0,3.0,29.7,0.0,0,Clear sky,17,Saturday,True,24.0
2024-06-04 16:00:00,0.0,0.0,0.0,27.0,2.0,2.0,32.7,0.0,0,Clear sky,16,Tuesday,False,31.0
2024-06-04 21:00:00,0.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,1,Mainly clear,21,Tuesday,False,3.0
2024-06-05 15:00:00,0.0,0.0,0.0,6.0,0.0,0.0,30.0,0.0,0,Clear sky,15,Wednesday,False,6.0
2024-06-05 17:00:00,0.0,0.0,0.0,21.0,0.0,2.0,29.1,0.0,0,Clear sky,17,Wednesday,False,23.0
2024-06-06 05:00:00,0.0,0.0,0.0,4.0,0.0,0.0,19.2,0.0,0,Clear sky,5,Thursday,False,4.0
2024-06-07 04:00:00,0.0,0.0,0.0,4.0,0.0,0.0,20.3,0.0,3,Overcast,4,Friday,False,4.0
2024-06-07 07:00:00,0.0,0.0,0.0,1.0,0.0,0.0,22.1,0.0,3,Overcast,7,Friday,False,1.0
2024-06-07 18:00:00,0.0,0.0,0.0,1.0,0.0,0.0,25.2,0.0,3,Overcast,18,Friday,False,1.0
2024-06-07 20:00:00,0.0,0.0,0.0,1.0,0.0,3.0,23.0,0.0,3,Overcast,20,Friday,False,4.0
2024-06-07 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,3,Overcast,21,Friday,False,1.0
2024-06-10 08:00:00,0.0,0.0,0.0,1.0,0.0,0.0,23.1,0.0,1,Mainly clear,8,Monday,False,1.0
2024-06-10 14:00:00,0.0,0.0,0.0,9.0,0.0,0.0,31.9,0.0,0,Clear sky,14,Monday,False,9.0
2024-06-11 09:00:00,0.0,0.0,0.0,3.0,0.0,0.0,27.9,0.0,0,Clear sky,9,Tuesday,False,3.0
2024-06-11 17:00:00,0.0,0.0,0.0,0.0,0.0,1.0,34.8,0.0,0,Clear sky,17,Tuesday,False,1.0
